graph_uid,tracking_timestamp_us,utc_timestamp_ns,tx_world_device,ty_world_device,tz_world_device,qx_world_device,qy_world_device,qz_world_device,qw_world_device,device_linear_velocity_x_device,device_linear_velocity_y_device,device_linear_velocity_z_device,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_world,gravity_y_world,gravity_z_world,quality_score,geo_available,tx_ecef_device,ty_ecef_device,tz_ecef_device,qx_ecef_device,qy_ecef_device,qz_ecef_device,qw_ecef_device
ea7288b8-b6a0-012d-8156-257aba6bd796,150697920,1686767223402923945,-0.666366,-0.824979,0.011885,0.435514254,0.563547798,-0.411792187,0.568479030,0.134043,-0.727751,0.422554,-0.147114,0.081289,0.007764,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150698965,1686767223402923945,-0.667009,-0.825622,0.011642,0.435556882,0.563549338,-0.411869390,0.568388909,0.134172,-0.729001,0.423009,-0.142368,0.087061,0.009444,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150699919,1686767223402923945,-0.667571,-0.826226,0.011486,0.435538219,0.563599421,-0.411809174,0.568397182,0.134188,-0.729980,0.422859,-0.141034,0.088583,0.007550,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150700918,1686767223402923945,-0.668161,-0.826858,0.011323,0.435518695,0.563652414,-0.411747144,0.568404531,0.134257,-0.731086,0.422815,-0.138485,0.089479,0.004209,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150701917,1686767223402923945,-0.668751,-0.827491,0.011159,0.435497445,0.563706145,-0.411686899,0.568411167,0.134275,-0.731736,0.422225,-0.140926,0.085770,-0.002746,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150702610,1686767223502923945,-0.669161,-0.827929,0.011046,0.435481533,0.563743706,-0.411645853,0.568415834,0.133702,-0.733718,0.424985,-0.138441,0.088886,-0.005492,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150702911,1686767223502923945,-0.669367,-0.828102,0.010923,0.435538842,0.563707078,-0.411772126,0.568316781,0.133489,-0.733616,0.424895,-0.140641,0.084945,-0.006935,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150703955,1686767223502923945,-0.669989,-0.828761,0.010747,0.435512313,0.563763332,-0.411713766,0.568323593,0.133030,-0.734457,0.424429,-0.141290,0.082879,-0.008163,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150704909,1686767223502923945,-0.670558,-0.829363,0.010587,0.435487698,0.563815492,-0.411659771,0.568329823,0.132971,-0.735062,0.423812,-0.144391,0.087323,-0.007651,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150705909,1686767223502923945,-0.671155,-0.829994,0.010419,0.435461657,0.563872142,-0.411602822,0.568334823,0.133507,-0.736011,0.423575,-0.143521,0.091107,-0.013877,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150706908,1686767223502923945,-0.671752,-0.830624,0.010251,0.435434786,0.563929985,-0.411547396,0.568338156,0.133395,-0.737011,0.423359,-0.142169,0.089945,-0.017929,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150707907,1686767223502923945,-0.672350,-0.831255,0.010084,0.435407413,0.563987042,-0.411494347,0.568340922,0.132801,-0.738380,0.423534,-0.136908,0.085596,-0.020001,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150708952,1686767223502923945,-0.672977,-0.831915,0.009908,0.435378032,0.564046417,-0.411441227,0.568342965,0.132935,-0.739331,0.423184,-0.136954,0.086003,-0.025550,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150709906,1686767223502923945,-0.673550,-0.832517,0.009748,0.435350207,0.564101791,-0.411393765,0.568343679,0.132922,-0.740232,0.422879,-0.136724,0.087585,-0.028618,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150710905,1686767223502923945,-0.674151,-0.833148,0.009580,0.435321153,0.564160580,-0.411344670,0.568343115,0.132828,-0.741336,0.422776,-0.134464,0.089822,-0.030631,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150711904,1686767223502923945,-0.674754,-0.833780,0.009414,0.435293434,0.564217437,-0.411296133,0.568343031,0.130919,-0.742689,0.422853,-0.129867,0.083201,-0.022425,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150712903,1686767223502923945,-0.675358,-0.834412,0.009248,0.435266998,0.564271072,-0.411248180,0.568344730,0.129871,-0.743752,0.422664,-0.128032,0.079578,-0.020443,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150713948,1686767223502923945,-0.675990,-0.835074,0.009076,0.435239802,0.564325640,-0.411198705,0.568347175,0.129050,-0.744873,0.422487,-0.126074,0.077983,-0.019452,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150714902,1686767223502923945,-0.676568,-0.835678,0.008919,0.435214571,0.564375916,-0.411153598,0.568349207,0.129061,-0.745443,0.421841,-0.129276,0.080428,-0.022867,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150715901,1686767223502923945,-0.677175,-0.836310,0.008755,0.435187487,0.564430131,-0.411106135,0.568350441,0.128835,-0.746331,0.421505,-0.129234,0.082849,-0.024487,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150716900,1686767223502923945,-0.677782,-0.836942,0.008591,0.435159214,0.564485546,-0.411058829,0.568351270,0.128560,-0.746885,0.420804,-0.132774,0.081721,-0.028782,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150717900,1686767223502923945,-0.678390,-0.837574,0.008428,0.435129684,0.564541338,-0.411011999,0.568352331,0.127798,-0.747838,0.420561,-0.131947,0.080310,-0.028443,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150718945,1686767223502923945,-0.679027,-0.838235,0.008258,0.435099210,0.564597824,-0.410963926,0.568354314,0.126409,-0.749029,0.420516,-0.128686,0.075001,-0.025492,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150719898,1686767223502923945,-0.679609,-0.838838,0.008105,0.435071850,0.564646730,-0.410920857,0.568357814,0.124970,-0.749961,0.420291,-0.127526,0.069363,-0.022026,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150720897,1686767223502923945,-0.680220,-0.839471,0.007945,0.435042858,0.564695845,-0.410877805,0.568362335,0.124207,-0.751201,0.420438,-0.122604,0.064061,-0.025530,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150721897,1686767223502923945,-0.680832,-0.840104,0.007785,0.435012721,0.564744698,-0.410837639,0.568365897,0.124168,-0.752098,0.420262,-0.121454,0.063957,-0.032002,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150722896,1686767223502923945,-0.681444,-0.840737,0.007625,0.434981480,0.564795640,-0.410799654,0.568366643,0.124914,-0.753118,0.420309,-0.118785,0.069637,-0.041291,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150723941,1686767223502923945,-0.682086,-0.841399,0.007458,0.434947778,0.564851701,-0.410761074,0.568364607,0.124937,-0.753783,0.419854,-0.120998,0.072598,-0.045878,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150724895,1686767223502923945,-0.682672,-0.842004,0.007305,0.434916657,0.564904056,-0.410725642,0.568361994,0.124316,-0.754631,0.419656,-0.120743,0.073944,-0.045074,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150725894,1686767223502923945,-0.683287,-0.842637,0.007146,0.434884817,0.564957359,-0.410688057,0.568360536,0.122457,-0.755561,0.419436,-0.120159,0.068366,-0.038380,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150726893,1686767223502923945,-0.683903,-0.843271,0.006989,0.434853718,0.565008437,-0.410650323,0.568360820,0.121349,-0.756517,0.419339,-0.118671,0.066373,-0.036227,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150727901,1686767223502923945,-0.684525,-0.843910,0.006831,0.434822293,0.565059573,-0.410612411,0.568361417,0.120764,-0.757236,0.419012,-0.119736,0.066327,-0.037902,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150728937,1686767223502923945,-0.685165,-0.844568,0.006669,0.434789164,0.565112715,-0.410573841,0.568361789,0.120184,-0.758033,0.418763,-0.120261,0.066284,-0.040103,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150729891,1686767223502923945,-0.685756,-0.845173,0.006521,0.434758149,0.565161591,-0.410539254,0.568361899,0.119417,-0.758977,0.418801,-0.118180,0.064146,-0.041719,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150730890,1686767223502923945,-0.686375,-0.845808,0.006367,0.434725439,0.565211413,-0.410504332,0.568362599,0.118051,-0.759926,0.418728,-0.116634,0.059302,-0.040050,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150731889,1686767223502923945,-0.686995,-0.846442,0.006214,0.434692999,0.565258819,-0.410470524,0.568364683,0.116523,-0.761021,0.418820,-0.113371,0.053988,-0.037096,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150732889,1686767223502923945,-0.687617,-0.847078,0.006062,0.434660708,0.565305214,-0.410436976,0.568367463,0.115881,-0.761648,0.418432,-0.115239,0.055169,-0.037443,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150733933,1686767223502923945,-0.688266,-0.847742,0.005904,0.434626370,0.565354292,-0.410402315,0.568369935,0.115361,-0.762563,0.418321,-0.114022,0.054617,-0.041078,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150734887,1686767223502923945,-0.688861,-0.848348,0.005760,0.434593182,0.565400274,-0.410371666,0.568371702,0.115136,-0.762930,0.417689,-0.118213,0.054055,-0.047169,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150735886,1686767223502923945,-0.689484,-0.848983,0.005610,0.434556321,0.565448976,-0.410339663,0.568374542,0.113759,-0.763461,0.417183,-0.121182,0.049976,-0.045355,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150736886,1686767223502923945,-0.690108,-0.849618,0.005461,0.434518344,0.565497554,-0.410306868,0.568378923,0.112845,-0.763930,0.416641,-0.124960,0.049826,-0.044964,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150737885,1686767223502923945,-0.690732,-0.850252,0.005313,0.434480754,0.565546015,-0.410273672,0.568383403,0.111911,-0.765042,0.416867,-0.121403,0.050914,-0.043386,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150738930,1686767223502923945,-0.691386,-0.850917,0.005159,0.434441995,0.565596468,-0.410240606,0.568386694,0.111542,-0.766164,0.417124,-0.117471,0.050463,-0.049084,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150739884,1686767223502923945,-0.691983,-0.851523,0.005018,0.434405352,0.565643708,-0.410212249,0.568388157,0.111491,-0.766721,0.416805,-0.119369,0.051959,-0.055512,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150740883,1686767223502923945,-0.692609,-0.852158,0.004872,0.434365090,0.565695026,-0.410183576,0.568388547,0.111148,-0.767404,0.416534,-0.120496,0.052272,-0.060555,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150741882,1686767223502923945,-0.693236,-0.852794,0.004725,0.434323714,0.565747183,-0.410155379,0.568388601,0.110300,-0.768105,0.416279,-0.121513,0.051946,-0.061090,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150742881,1686767223502923945,-0.693864,-0.853430,0.004579,0.434281566,0.565800129,-0.410127553,0.568388182,0.109928,-0.768844,0.416153,-0.121754,0.053197,-0.065191,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150743926,1686767223502923945,-0.694522,-0.854095,0.004428,0.434236149,0.565856303,-0.410099903,0.568386910,0.109272,-0.769676,0.416110,-0.121287,0.051086,-0.070169,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150744880,1686767223502923945,-0.695123,-0.854702,0.004290,0.434193339,0.565907718,-0.410075971,0.568385694,0.108339,-0.770347,0.415978,-0.121910,0.048908,-0.071918,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150745879,1686767223502923945,-0.695753,-0.855338,0.004147,0.434147296,0.565960980,-0.410052136,0.568385028,0.107143,-0.771111,0.415966,-0.121466,0.044199,-0.073603,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150746878,1686767223502923945,-0.696383,-0.855975,0.004004,0.434099979,0.566014927,-0.410028510,0.568384492,0.106749,-0.771482,0.415567,-0.125451,0.047760,-0.076217,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150747878,1686767223502923945,-0.697014,-0.856611,0.003862,0.434051348,0.566071675,-0.410003688,0.568383024,0.106567,-0.771774,0.415088,-0.130228,0.052527,-0.080220,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150748922,1686767223502923945,-0.697674,-0.857276,0.003714,0.434000502,0.566132408,-0.409976365,0.568381070,0.105207,-0.772574,0.415099,-0.130028,0.054032,-0.076181,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150749876,1686767223502923945,-0.698278,-0.857884,0.003581,0.433954904,0.566186768,-0.409950057,0.568380715,0.103306,-0.773125,0.414883,-0.132023,0.050440,-0.070587,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150750875,1686767223502923945,-0.698911,-0.858521,0.003443,0.433906778,0.566242715,-0.409921992,0.568381963,0.102085,-0.773745,0.414774,-0.133222,0.048370,-0.071277,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150751875,1686767223502923945,-0.699544,-0.859158,0.003305,0.433857143,0.566299452,-0.409894448,0.568383191,0.101553,-0.774255,0.414597,-0.135467,0.048854,-0.076949,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150752874,1686767223502923945,-0.700178,-0.859794,0.003169,0.433806302,0.566358496,-0.409867120,0.568382873,0.101314,-0.774858,0.414563,-0.136703,0.054878,-0.081055,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150753919,1686767223502923945,-0.700841,-0.860461,0.003026,0.433753473,0.566421732,-0.409838355,0.568380918,0.100150,-0.775783,0.414802,-0.134860,0.056445,-0.080763,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150754872,1686767223502923945,-0.701447,-0.861069,0.002898,0.433705260,0.566479356,-0.409812429,0.568378975,0.098895,-0.776413,0.414756,-0.135505,0.054384,-0.081982,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150755872,1686767223502923945,-0.702083,-0.861708,0.002764,0.433653770,0.566539692,-0.409786406,0.568376888,0.097820,-0.777236,0.414939,-0.134077,0.052814,-0.085389,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150756871,1686767223502923945,-0.702719,-0.862346,0.002631,0.433600801,0.566600556,-0.409760872,0.568375036,0.096583,-0.777513,0.414490,-0.139304,0.051903,-0.087096,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150757870,1686767223502923945,-0.703356,-0.862984,0.002500,0.433545475,0.566663752,-0.409733613,0.568373891,0.095770,-0.777464,0.413745,-0.148218,0.055620,-0.089443,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150758915,1686767223502923945,-0.704021,-0.863650,0.002364,0.433484859,0.566732922,-0.409703056,0.568373186,0.094754,-0.777576,0.413184,-0.155473,0.056593,-0.093291,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150759869,1686767223502923945,-0.704629,-0.864259,0.002240,0.433427382,0.566798427,-0.409674545,0.568372250,0.094061,-0.778008,0.413072,-0.158225,0.059436,-0.097868,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150760868,1686767223502923945,-0.705266,-0.864896,0.002111,0.433366475,0.566868313,-0.409645481,0.568369945,0.092942,-0.778988,0.413538,-0.155060,0.059936,-0.101097,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150761867,1686767223502923945,-0.705904,-0.865535,0.001984,0.433305274,0.566938880,-0.409617664,0.568366269,0.091911,-0.779708,0.413730,-0.154797,0.061408,-0.104681,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150762866,1686767223502923945,-0.706543,-0.866174,0.001858,0.433242723,0.567010373,-0.409590279,0.568362370,0.090408,-0.780091,0.413531,-0.158205,0.059596,-0.107190,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150763911,1686767223502923945,-0.707211,-0.866842,0.001728,0.433175006,0.567085532,-0.409560928,0.568360149,0.088182,-0.780237,0.412977,-0.165024,0.055768,-0.105616,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150764865,1686767223502923945,-0.707822,-0.867451,0.001611,0.433111539,0.567154770,-0.409532702,0.568359770,0.086713,-0.780512,0.412666,-0.169617,0.056917,-0.106093,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150765864,1686767223502923945,-0.708461,-0.868090,0.001490,0.433043130,0.567228583,-0.409503404,0.568359344,0.085524,-0.781060,0.412678,-0.170853,0.055162,-0.112861,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150766863,1686767223502923945,-0.709101,-0.868729,0.001370,0.432972493,0.567303321,-0.409476404,0.568358017,0.084300,-0.781813,0.412945,-0.169376,0.053438,-0.119514,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150767863,1686767223502923945,-0.709742,-0.869369,0.001252,0.432899369,0.567379199,-0.409451028,0.568356259,0.082939,-0.782047,0.412606,-0.173903,0.051864,-0.124864,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150768908,1686767223502923945,-0.710411,-0.870037,0.001130,0.432820134,0.567461393,-0.409423550,0.568354340,0.081898,-0.781987,0.411955,-0.182038,0.057093,-0.128598,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150769861,1686767223502923945,-0.711023,-0.870646,0.001019,0.432745826,0.567539103,-0.409397139,0.568352355,0.080537,-0.782226,0.411698,-0.185985,0.057817,-0.131683,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150770861,1686767223502923945,-0.711664,-0.871286,0.000905,0.432666767,0.567620790,-0.409369988,0.568350526,0.078461,-0.783027,0.412017,-0.184143,0.054164,-0.132439,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150771860,1686767223502923945,-0.712305,-0.871925,0.000794,0.432587457,0.567700266,-0.409344490,0.568349882,0.075758,-0.783887,0.412342,-0.181554,0.046898,-0.130190,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150772859,1686767223502923945,-0.712948,-0.872566,0.000684,0.432506548,0.567778693,-0.409321101,0.568349960,0.074416,-0.784368,0.412306,-0.182515,0.043895,-0.137762,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150773904,1686767223502923945,-0.713620,-0.873235,0.000572,0.432418828,0.567861154,-0.409299494,0.568349885,0.072711,-0.784959,0.412357,-0.182464,0.038589,-0.144256,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,150774858,1686767223502923945,-0.714233,-0.873847,0.000470,0.432335622,0.567937877,-0.409282765,0.568348570,0.072356,-0.785378,0.412377,-0.183126,0.039477,-0.157034,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
