tracking_timestamp_us,yaw_rads_cpf,pitch_rads_cpf,left_yaw_rads_cpf,right_yaw_rads_cpf,left_pitch_rads_cpf,right_pitch_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf
1130889351,0.07778378224032466,-0.36552523325782504,0.01876476162672043,0.13680238223075866,-0.3649531942118841,-0.36493456179992734,0.0325,0.0,0.0,-0.0325,0.0,0.0
1130900462,0.07440283203563364,-0.367955632326911,0.015397038102149964,0.13340818977355956,-0.3673809867610174,-0.3673618000258642,0.0325,0.0,0.0,-0.0325,0.0,0.0
1130911573,0.07367907636266394,-0.3720441700425547,0.013110291749238969,0.13424739933013916,-0.3714328032244879,-0.37141325886146603,0.0325,0.0,0.0,-0.0325,0.0,0.0
1130922684,0.07369478437250881,-0.36596392905173364,0.01457442918419838,0.132814706325531,-0.3653895717372137,-0.3653704386462408,0.0325,0.0,0.0,-0.0325,0.0,0.0
1130933795,0.07737038123914303,-0.3678265707231314,0.017218888342380525,0.13752142882347107,-0.36722920949356136,-0.3672099869956213,0.0325,0.0,0.0,-0.0325,0.0,0.0
