graph_uid,tracking_timestamp_us,utc_timestamp_ns,tx_world_device,ty_world_device,tz_world_device,qx_world_device,qy_world_device,qz_world_device,qw_world_device,device_linear_velocity_x_device,device_linear_velocity_y_device,device_linear_velocity_z_device,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_world,gravity_y_world,gravity_z_world,quality_score
ea7288b8-b6a0-012d-8156-257aba6bd796,149302610,1686767222102923694,-0.034633,-0.033764,-0.005652,0.496623439,0.503643429,-0.475223945,0.523326532,0.064074,-0.412982,0.279239,-0.175815,0.049955,-0.118708,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149303128,1686767222102923694,-0.034840,-0.033960,-0.005690,0.496602059,0.503644289,-0.475241527,0.523330026,0.064144,-0.413492,0.279615,-0.175845,0.054285,-0.114718,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149304125,1686767222102923694,-0.035260,-0.034292,-0.005780,0.496541490,0.503727013,-0.475208519,0.523337853,0.063836,-0.414398,0.280063,-0.177117,0.052479,-0.111673,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149305170,1686767222102923694,-0.035701,-0.034641,-0.005876,0.496476767,0.503813669,-0.475175218,0.523346079,0.064482,-0.415508,0.280765,-0.175903,0.049439,-0.119129,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149306124,1686767222102923694,-0.036104,-0.034960,-0.005963,0.496415061,0.503894592,-0.475146498,0.523352781,0.065354,-0.415966,0.280768,-0.181287,0.049472,-0.126501,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149307123,1686767222102923694,-0.036526,-0.035294,-0.006056,0.496347513,0.503981811,-0.475117392,0.523359289,0.065993,-0.416741,0.281085,-0.183694,0.048136,-0.132888,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149308122,1686767222102923694,-0.036950,-0.035629,-0.006148,0.496278954,0.504070097,-0.475088135,0.523365839,0.065970,-0.417593,0.281447,-0.185725,0.049977,-0.130128,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149309122,1686767222102923694,-0.037375,-0.035965,-0.006241,0.496210854,0.504157643,-0.475058277,0.523373187,0.065546,-0.418771,0.282161,-0.184037,0.046978,-0.127770,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149310166,1686767222102923694,-0.037819,-0.036316,-0.006338,0.496140856,0.504249443,-0.475025990,0.523380416,0.066319,-0.419713,0.282671,-0.185309,0.055726,-0.126955,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149311120,1686767222102923694,-0.038226,-0.036638,-0.006427,0.496078138,0.504334389,-0.474995500,0.523385690,0.066613,-0.420877,0.283473,-0.182765,0.056576,-0.128088,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149312119,1686767222102923694,-0.038654,-0.036976,-0.006521,0.496012451,0.504423361,-0.474964132,0.523390671,0.066761,-0.421851,0.283993,-0.183124,0.055746,-0.129022,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149313119,1686767222102923694,-0.039082,-0.037315,-0.006614,0.495946059,0.504510970,-0.474933614,0.523396838,0.065967,-0.422985,0.284576,-0.182133,0.048255,-0.126305,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149314118,1686767222102923694,-0.039511,-0.037654,-0.006706,0.495879025,0.504596657,-0.474904092,0.523404537,0.065825,-0.424012,0.285084,-0.182104,0.045490,-0.126262,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149315163,1686767222102923694,-0.039961,-0.038009,-0.006803,0.495808797,0.504686314,-0.474872751,0.523413061,0.066012,-0.424932,0.285442,-0.184288,0.048125,-0.124753,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149316117,1686767222102923694,-0.040372,-0.038334,-0.006892,0.495744769,0.504770014,-0.474842530,0.523420414,0.066878,-0.425583,0.285571,-0.188194,0.053955,-0.127267,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149317116,1686767222102923694,-0.040804,-0.038674,-0.006986,0.495676237,0.504860262,-0.474809508,0.523428233,0.067155,-0.426021,0.285342,-0.195067,0.053136,-0.129624,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149318115,1686767222102923694,-0.041236,-0.039014,-0.007080,0.495606649,0.504951371,-0.474776919,0.523435803,0.067555,-0.427432,0.286234,-0.190793,0.053461,-0.132200,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149319114,1686767222102923694,-0.041669,-0.039356,-0.007174,0.495537354,0.505040546,-0.474746347,0.523443105,0.066804,-0.428930,0.287156,-0.186024,0.046117,-0.129869,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149320159,1686767222102923694,-0.042124,-0.039715,-0.007272,0.495465884,0.505131179,-0.474716104,0.523450733,0.066923,-0.430498,0.288203,-0.180736,0.046790,-0.129196,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149321113,1686767222102923694,-0.042540,-0.040043,-0.007361,0.495401242,0.505212892,-0.474688244,0.523458321,0.066350,-0.431174,0.288238,-0.184569,0.044257,-0.124502,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149322112,1686767222102923694,-0.042977,-0.040387,-0.007454,0.495332645,0.505298648,-0.474657821,0.523468051,0.066564,-0.431796,0.288241,-0.188919,0.044288,-0.125266,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149323111,1686767222102923694,-0.043414,-0.040730,-0.007547,0.495262725,0.505384950,-0.474626309,0.523479467,0.066225,-0.432387,0.288167,-0.193812,0.041610,-0.122774,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149324111,1686767222102923694,-0.043852,-0.041075,-0.007640,0.495191864,0.505471234,-0.474594072,0.523492423,0.066300,-0.433273,0.288439,-0.195277,0.040773,-0.122668,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149325155,1686767222102923694,-0.044311,-0.041435,-0.007738,0.495117095,0.505562171,-0.474560536,0.523505731,0.066902,-0.434267,0.288860,-0.196063,0.042039,-0.126241,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149326109,1686767222102923694,-0.044730,-0.041764,-0.007828,0.495048590,0.505646032,-0.474530917,0.523516372,0.067515,-0.435603,0.289753,-0.191935,0.043164,-0.130084,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149327108,1686767222102923694,-0.045171,-0.042111,-0.007922,0.494976090,0.505734809,-0.474501756,0.523525602,0.068328,-0.436606,0.290241,-0.191802,0.042771,-0.137077,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149328108,1686767222102923694,-0.045613,-0.042458,-0.008017,0.494902472,0.505824310,-0.474474826,0.523533142,0.068816,-0.437948,0.291104,-0.187723,0.041542,-0.141523,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149329107,1686767222102923694,-0.046056,-0.042806,-0.008113,0.494828171,0.505913535,-0.474449612,0.523540010,0.068916,-0.438913,0.291483,-0.188236,0.038863,-0.143171,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149330152,1686767222102923694,-0.046520,-0.043170,-0.008213,0.494749597,0.506006786,-0.474423857,0.523547489,0.069093,-0.439974,0.291917,-0.188627,0.038134,-0.143586,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149331105,1686767222102923694,-0.046944,-0.043502,-0.008304,0.494677701,0.506091746,-0.474399383,0.523555481,0.068738,-0.440636,0.291936,-0.192913,0.037733,-0.138823,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149332105,1686767222102923694,-0.047389,-0.043852,-0.008399,0.494603391,0.506180566,-0.474370949,0.523565586,0.068563,-0.441553,0.292263,-0.194841,0.041564,-0.132099,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149333104,1686767222102923694,-0.047835,-0.044201,-0.008494,0.494531420,0.506268115,-0.474339760,0.523577179,0.067864,-0.442676,0.292819,-0.194448,0.042003,-0.122904,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149334103,1686767222102923694,-0.048283,-0.044552,-0.008588,0.494461210,0.506353445,-0.474307659,0.523590055,0.067549,-0.443996,0.293639,-0.191221,0.039434,-0.120002,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149335148,1686767222102923694,-0.048752,-0.044919,-0.008687,0.494388123,0.506441424,-0.474275137,0.523603441,0.067838,-0.445208,0.294321,-0.189344,0.038308,-0.121841,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149336102,1686767222102923694,-0.049181,-0.045255,-0.008777,0.494319871,0.506521722,-0.474247795,0.523614972,0.068346,-0.446241,0.294831,-0.188175,0.032919,-0.129901,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149337101,1686767222102923694,-0.049631,-0.045608,-0.008872,0.494245903,0.506606765,-0.474220623,0.523627132,0.068654,-0.446807,0.294751,-0.193503,0.032511,-0.131739,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149338119,1686767222102923694,-0.050090,-0.045967,-0.008969,0.494168162,0.506694984,-0.474193009,0.523640154,0.069090,-0.447568,0.294891,-0.196818,0.030269,-0.136337,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149339099,1686767222102923694,-0.050533,-0.046313,-0.009064,0.494092202,0.506782654,-0.474165378,0.523652015,0.070312,-0.448150,0.294887,-0.202028,0.039743,-0.138611,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149340144,1686767222102923694,-0.051006,-0.046683,-0.009165,0.494011372,0.506879309,-0.474134405,0.523662770,0.071218,-0.449239,0.295419,-0.201679,0.043381,-0.142626,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149341098,1686767222102923694,-0.051438,-0.047021,-0.009258,0.493938402,0.506968299,-0.474104929,0.523672145,0.071065,-0.450102,0.295702,-0.203442,0.046497,-0.136849,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149342097,1686767222102923694,-0.051892,-0.047375,-0.009356,0.493863581,0.507059633,-0.474073133,0.523683069,0.070275,-0.451573,0.296631,-0.198761,0.042052,-0.131305,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149343096,1686767222102923694,-0.052347,-0.047731,-0.009452,0.493789308,0.507149039,-0.474041346,0.523695305,0.070132,-0.452417,0.296882,-0.201220,0.040812,-0.129527,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149344096,1686767222102923694,-0.052804,-0.048087,-0.009549,0.493714639,0.507237912,-0.474010264,0.523707768,0.070297,-0.453788,0.297766,-0.197430,0.038279,-0.132062,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149345140,1686767222102923694,-0.053281,-0.048460,-0.009650,0.493635458,0.507331934,-0.473978404,0.523720170,0.071079,-0.454331,0.297698,-0.203406,0.041097,-0.136234,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149346094,1686767222102923694,-0.053718,-0.048801,-0.009744,0.493562441,0.507420592,-0.473948815,0.523729874,0.072275,-0.455418,0.298362,-0.201994,0.047470,-0.141322,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149347094,1686767222102923694,-0.054177,-0.049158,-0.009843,0.493485427,0.507516015,-0.473916757,0.523738995,0.072682,-0.455793,0.298121,-0.209479,0.049618,-0.142165,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149348093,1686767222102923694,-0.054635,-0.049516,-0.009941,0.493407960,0.507610876,-0.473884285,0.523749432,0.071864,-0.457175,0.298971,-0.205564,0.043616,-0.137977,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149349092,1686767222102923694,-0.055096,-0.049875,-0.010039,0.493331206,0.507703503,-0.473852386,0.523760814,0.071715,-0.458312,0.299590,-0.204410,0.043241,-0.135657,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149350137,1686767222102923694,-0.055578,-0.050251,-0.010142,0.493251806,0.507800180,-0.473818850,0.523772213,0.072180,-0.459531,0.300341,-0.202823,0.046099,-0.136719,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149351090,1686767222102923694,-0.056019,-0.050595,-0.010236,0.493179403,0.507890184,-0.473787621,0.523781374,0.073077,-0.460185,0.300520,-0.206567,0.051206,-0.140165,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149352090,1686767222102923694,-0.056482,-0.050955,-0.010335,0.493103255,0.507985928,-0.473753849,0.523790767,0.072924,-0.461163,0.300961,-0.207613,0.050927,-0.137987,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149353089,1686767222102923694,-0.056945,-0.051317,-0.010435,0.493026468,0.508081770,-0.473719910,0.523800786,0.073132,-0.461982,0.301275,-0.209983,0.049335,-0.140489,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149354088,1686767222102923694,-0.057410,-0.051678,-0.010534,0.492947892,0.508177776,-0.473686107,0.523812176,0.072755,-0.462664,0.301421,-0.213937,0.044810,-0.139742,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149355133,1686767222102923694,-0.057896,-0.052057,-0.010637,0.492862854,0.508278133,-0.473651648,0.523825985,0.072726,-0.463376,0.301603,-0.217534,0.038688,-0.144077,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149356087,1686767222102923694,-0.058340,-0.052403,-0.010731,0.492784141,0.508369427,-0.473621200,0.523838978,0.072689,-0.464596,0.302465,-0.214369,0.039038,-0.142911,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149357086,1686767222102923694,-0.058807,-0.052767,-0.010830,0.492703185,0.508465478,-0.473588613,0.523851367,0.073354,-0.465595,0.303105,-0.214234,0.046273,-0.142796,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149358085,1686767222102923694,-0.059275,-0.053131,-0.010930,0.492623618,0.508563582,-0.473553065,0.523863101,0.073607,-0.466127,0.303159,-0.220004,0.053087,-0.139081,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149359084,1686767222102923694,-0.059742,-0.053495,-0.011029,0.492543284,0.508663128,-0.473514963,0.523876431,0.073291,-0.466565,0.303034,-0.226877,0.049556,-0.138676,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149360129,1686767222102923694,-0.060232,-0.053876,-0.011133,0.492457627,0.508768059,-0.473474400,0.523891726,0.073539,-0.467476,0.303462,-0.228712,0.050526,-0.140063,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149361083,1686767222102923694,-0.060681,-0.054225,-0.011228,0.492379573,0.508863670,-0.473438474,0.523904699,0.073638,-0.469012,0.304710,-0.221933,0.049263,-0.142174,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149362082,1686767222102923694,-0.061151,-0.054592,-0.011328,0.492299865,0.508963261,-0.473401524,0.523916252,0.074003,-0.470371,0.305764,-0.217915,0.056060,-0.140143,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149363082,1686767222102923694,-0.061623,-0.054960,-0.011428,0.492221816,0.509062193,-0.473364006,0.523927367,0.073420,-0.471437,0.306419,-0.217280,0.052962,-0.137273,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149364081,1686767222102923694,-0.062096,-0.055329,-0.011527,0.492143392,0.509161604,-0.473325073,0.523939613,0.073695,-0.471740,0.306270,-0.225157,0.056935,-0.136876,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149365126,1686767222102923694,-0.062590,-0.055714,-0.011632,0.492059507,0.509268991,-0.473281850,0.523953076,0.074334,-0.472042,0.306119,-0.233340,0.059838,-0.141168,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149366079,1686767222102923694,-0.063041,-0.056065,-0.011728,0.491980927,0.509370312,-0.473241297,0.523965006,0.075105,-0.472608,0.306260,-0.237831,0.063282,-0.146484,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149367078,1686767222102923694,-0.063515,-0.056434,-0.011828,0.491896986,0.509477373,-0.473199521,0.523977457,0.074601,-0.473737,0.306940,-0.236592,0.057284,-0.147342,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149368078,1686767222102923694,-0.063990,-0.056805,-0.011929,0.491811925,0.509583006,-0.473159247,0.523990951,0.074127,-0.474798,0.307574,-0.236250,0.053004,-0.146970,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149369077,1686767222102923694,-0.064465,-0.057175,-0.012028,0.491726040,0.509688054,-0.473118922,0.524005797,0.073793,-0.475469,0.307783,-0.240381,0.051945,-0.145326,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149370122,1686767222102923694,-0.064963,-0.057563,-0.012132,0.491635963,0.509798594,-0.473075244,0.524022220,0.073868,-0.476336,0.308219,-0.242651,0.054982,-0.144446,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149371078,1686767222102923694,-0.065419,-0.057919,-0.012228,0.491554521,0.509899779,-0.473034261,0.524037170,0.073563,-0.477558,0.309076,-0.240210,0.056180,-0.141306,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149372075,1686767222102923694,-0.065896,-0.058291,-0.012326,0.491470834,0.510004204,-0.472991510,0.524052634,0.073256,-0.478772,0.309888,-0.237864,0.055314,-0.139908,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149373074,1686767222102923694,-0.066375,-0.058664,-0.012426,0.491386280,0.510109480,-0.472948762,0.524068040,0.073636,-0.479345,0.310030,-0.242360,0.056218,-0.144136,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149374073,1686767222102923694,-0.066854,-0.059038,-0.012525,0.491298990,0.510217617,-0.472905603,0.524083558,0.074137,-0.479639,0.309846,-0.250017,0.056656,-0.150069,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149375118,1686767222102923694,-0.067356,-0.059429,-0.012629,0.491204934,0.510333046,-0.472860068,0.524100421,0.074101,-0.480313,0.310016,-0.254089,0.055355,-0.152191,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149376072,1686767222102923694,-0.067814,-0.059786,-0.012724,0.491117825,0.510439576,-0.472818148,0.524116132,0.074189,-0.481030,0.310310,-0.256567,0.056836,-0.153178,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149377071,1686767222102923694,-0.068295,-0.060161,-0.012824,0.491026583,0.510551346,-0.472773458,0.524133070,0.073696,-0.482008,0.310838,-0.257012,0.056260,-0.150359,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149378070,1686767222102923694,-0.068777,-0.060537,-0.012923,0.490935445,0.510663712,-0.472728292,0.524149715,0.074190,-0.482932,0.311386,-0.257718,0.059769,-0.153851,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149379070,1686767222102923694,-0.069260,-0.060913,-0.013023,0.490843736,0.510777332,-0.472683504,0.524165288,0.074238,-0.483918,0.311986,-0.257592,0.059234,-0.156458,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149380129,1686767222102923694,-0.069772,-0.061313,-0.013128,0.490746089,0.510898129,-0.472636639,0.524181252,0.074195,-0.484983,0.312624,-0.257125,0.059631,-0.157612,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149381068,1686767222102923694,-0.070227,-0.061668,-0.013222,0.490659529,0.511005718,-0.472594820,0.524195116,0.074178,-0.485767,0.312982,-0.258606,0.061549,-0.157550,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149382068,1686767222102923694,-0.070712,-0.062047,-0.013322,0.490567889,0.511121472,-0.472548962,0.524209373,0.074435,-0.486597,0.313406,-0.260248,0.066835,-0.157115,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149383067,1686767222102923694,-0.071198,-0.062426,-0.013421,0.490476592,0.511238074,-0.472501827,0.524223586,0.074159,-0.487347,0.313733,-0.262382,0.066628,-0.156088,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149384066,1686767222102923694,-0.071684,-0.062805,-0.013520,0.490384320,0.511354786,-0.472454111,0.524239081,0.073691,-0.487937,0.313882,-0.266128,0.063733,-0.155667,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149385111,1686767222102923694,-0.072193,-0.063202,-0.013623,0.490286608,0.511476241,-0.472404043,0.524257110,0.072987,-0.488771,0.314303,-0.267537,0.059964,-0.153855,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149386065,1686767222102923694,-0.072658,-0.063565,-0.013717,0.490196205,0.511588445,-0.472357880,0.524273762,0.073814,-0.489126,0.314332,-0.272848,0.064806,-0.159499,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149387064,1686767222102923694,-0.073145,-0.063946,-0.013817,0.490099633,0.511708866,-0.472309630,0.524289995,0.074320,-0.489850,0.314692,-0.274424,0.064710,-0.166099,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149388063,1686767222102923694,-0.073633,-0.064326,-0.013916,0.490000791,0.511831099,-0.472261877,0.524306084,0.074367,-0.490307,0.314682,-0.279602,0.063589,-0.168862,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149389062,1686767222102923694,-0.074121,-0.064708,-0.014015,0.489899690,0.511954458,-0.472214177,0.524323086,0.074223,-0.490958,0.314854,-0.282811,0.060766,-0.171157,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149390107,1686767222102923694,-0.074633,-0.065107,-0.014119,0.489792663,0.512084665,-0.472163796,0.524341294,0.074421,-0.491641,0.315070,-0.286147,0.063763,-0.171964,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149391061,1686767222102923694,-0.075100,-0.065472,-0.014214,0.489694603,0.512204898,-0.472117502,0.524357133,0.074794,-0.492545,0.315647,-0.285376,0.065362,-0.175528,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149392060,1686767222102923694,-0.075591,-0.065855,-0.014314,0.489592096,0.512331800,-0.472069254,0.524372316,0.075111,-0.493490,0.316260,-0.284415,0.068622,-0.176717,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149393059,1686767222102923694,-0.076082,-0.066239,-0.014414,0.489489758,0.512459405,-0.472021564,0.524386097,0.075455,-0.494538,0.316961,-0.282258,0.068810,-0.180458,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149394058,1686767222102923694,-0.076574,-0.066623,-0.014514,0.489386683,0.512588567,-0.471974239,0.524398659,0.076085,-0.495109,0.317086,-0.285663,0.072285,-0.184094,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149395103,1686767222102923694,-0.077089,-0.067026,-0.014620,0.489277302,0.512726781,-0.471924173,0.524410664,0.076975,-0.495607,0.317119,-0.290095,0.075514,-0.190449,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149396057,1686767222102923694,-0.077560,-0.067394,-0.014717,0.489176103,0.512854912,-0.471877919,0.524421404,0.076922,-0.496168,0.317209,-0.293352,0.075484,-0.190075,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149397056,1686767222102923694,-0.078053,-0.067779,-0.014818,0.489069690,0.512989090,-0.471828356,0.524434013,0.076468,-0.496876,0.317352,-0.295800,0.074072,-0.186636,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149398056,1686767222102923694,-0.078547,-0.068165,-0.014919,0.488963791,0.513122600,-0.471777499,0.524447900,0.076187,-0.497768,0.317708,-0.296010,0.074936,-0.182468,0.000000,0.000000,-9.810000,1.0
ea7288b8-b6a0-012d-8156-257aba6bd796,149399055,1686767222102923694,-0.079059,-0.068593,-0.014984,0.489239047,0.513288082,-0.471787704,0.524019907,0.076187,-0.498210,0.318431,-0.297254,0.076154,-0.182583,0.000000,0.000000,-9.810000,1.0
